OBJECTID,ProjectNum,ProjectID,Name,Description,ProgramYr,Program,Category,Status,Department,Manager,Phone,Email,BondAmount,DsgnAwardA,DsgnAwardE,DsgnCmpltA,DsgnCmpltE,CnstAwardA,CnstAwardE,CnstStartA,CnstStartE,CnstCmpltA,CnstCmpltE,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10,CD11,CD12,CD13,CD14,CDCW,LastModDt,DsgnAwardC,DsgnCmpltC,CnstAwardC,CnstStartC,CnstCmpltC,District,OrigBudgeAmt,CurrentBudget,AmountPaid,CurrentCommit,DistrictCurrent,Shape__Length
106621,1008816,PB12S241,Country Brook Dr (4204-4328) - A10502,Reconstruction of the alley connected to Country Brook Dr. between Voss Rd. and Park Grove Ln.Part of Alley Group 12-2034,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Travis Coltharp,,travis.coltharp@dallas.gov,270300,2015/02/25 06:00:00+00,2015/02/25 06:00:00+00,2020/05/13 05:00:00+00,2020/05/13 05:00:00+00,2020/09/23 05:00:00+00,2020/09/23 05:00:00+00,2021/03/01 06:00:00+00,2021/03/01 06:00:00+00,2022/04/11 05:00:00+00,2022/04/11 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/08/04 05:00:00+00,2015/02/25 06:00:00+00,2020/05/13 05:00:00+00,2020/09/23 05:00:00+00,2021/03/01 06:00:00+00,2022/04/11 05:00:00+00,TBD,270300,359813.95,330719.68,17019.39,12,1233.97772021142
106622,1008817,PB12S242,Crest Brook Dr (11311-11439) And Parkchester Dr (11402-11468) A8905,"Alley Reconstruction Group 12-2046Full Alley Reconstruction, 1,550 LF Concrete Pavement",2012,Street and Transportation,Alley Reconstruction,Complete,STS,Luis Montano,,luis.montano@dallascityhall.com,343700,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2016/06/09 05:00:00+00,2016/03/27 05:00:00+00,2016/12/14 06:00:00+00,2017/01/16 06:00:00+00,2017/04/03 05:00:00+00,2017/02/05 06:00:00+00,2018/07/13 05:00:00+00,2018/05/17 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/01/18 06:00:00+00,2013/09/25 05:00:00+00,2016/06/09 05:00:00+00,2016/12/14 06:00:00+00,2017/04/03 05:00:00+00,2018/07/13 05:00:00+00,11,343700,-586515.7,37814.22,46237.56,11,1568.54268922913
106623,1008818,PB12S243,Cromwell Dr (12112-12132) And High Mesa Dr (3404-3416) A5324,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Lap Trinh,,lap.trinh@dallascityhall.com,81700,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/10/02 05:00:00+00,,,,,,TBD,81700,163910.54,162458.72,167172.61,13,373.34745046943
106624,1008819,PB12S244,Daybreak Dr (2303-2715) And Harbinger Ln (2304- 2612) A10351,Limits for this project:Alley between Harbinger Lane and Daybreak Drive from Medina Drive to Harbinger Lane PB12S244,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,429800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,429800,500861.07,492783.54,514698.15,12,1959.24908342275
106625,1008820,PB12S245,Deep Valley Dr (3920-3980) And Clear Cove Ln (3911-3951) A5561,Alley Reconstruction.,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Lap Trinh,,lap.trinh@dallascityhall.com,318700,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/08/30 05:00:00+00,,,,,,TBD,318700,395117.81,392027.63,409679.03,13,1455.22272615129
106626,1008821,PB12S246,Del Roy Dr (5209-5439) And Preston Haven Dr (5208-5438) A8974,,2012,Street and Transportation,Alley Reconstruction,Complete,STS,Lap Trinh,,lap.trinh@dallascityhall.com,296400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025/02/01 06:00:00+00,,,,,,TBD,296400,193317.71,188634.37,246533.37,13,1352.65815288004
106627,1008822,PB12S247,Delmeta Dr (6811-6957) And Quarterway Dr (6810-6950) A9242,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,296800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/01/18 06:00:00+00,,,,,,TBD,296800,228432.84,205156.78,218945.71,11,1356.62200353139
106628,1008823,PB12S249,Earthwind Dr (17101-17409) And Campbell Rd (6001-6101) A9582,"Alley Reconstruction Group 12-2033, Reconstruction of 2,230' Alley - New RC Paving, No Water, 2,230' of8"" Wastewater, Council Dist 12, Mapsco 5Q",2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Andrew Velasquez,2149484441,andrew.velasquez@dallas.gov,508200,2014/10/22 05:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2017/07/18 05:00:00+00,2017/11/08 06:00:00+00,2017/11/08 06:00:00+00,2018/04/29 05:00:00+00,2018/04/29 05:00:00+00,2020/09/28 05:00:00+00,2020/09/28 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/11/23 06:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2017/11/08 06:00:00+00,2018/04/29 05:00:00+00,2020/09/28 05:00:00+00,12,508200,1351045.9,26202.16,128212.57,12,3262.29839514227
106629,1008824,PB12S248,Duffield Dr (6321-6415) And Earthwind Dr (17134-17222) A9589,"Alley Reconstruction Group 12-2033 Reconstruction of 640' Alley - New RC Paving, No Water, 620' of 8"" Wastewater. Council Dist 12, Mapsco 5Q",2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Andrew Velasquez,2149484441,andrew.velasquez@dallas.gov,136500,2014/10/22 05:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2017/07/18 05:00:00+00,2017/11/08 06:00:00+00,2017/11/08 06:00:00+00,2020/06/08 05:00:00+00,2020/06/08 05:00:00+00,2021/08/31 05:00:00+00,2021/08/31 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/10/02 05:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2017/11/08 06:00:00+00,2020/06/08 05:00:00+00,2021/08/31 05:00:00+00,12,136500,301537.88,155841.52,30253.76,12,623.477894613676
106630,1008825,PB12S250,El Padre Ln (7707-7747) And El Santo Ln (7706-7746) A9257,,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,156400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,156400,-22629.15,358,1417.24,11,714.19380733148
106631,1008826,PB12S251,Estate Ln (10111-10171) And Caribou Trl (9909-9949) A8686,,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,165400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,165400,170619.95,164747.92,172429.5,10,755.009213210092
106632,1008827,PB12S252,Fallmeadow Ln (7612-7668) And Meandering Way (14800-14800) A,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,220400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/10/02 05:00:00+00,,,,,,,220400,2103.15,1043.25,2103.15,11,1006.4467912241
106633,1008828,PB12S253,Fox Hill Ln (5949-5977) and W. Red Bird (1007-1031) A6358,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,115600,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/12/24 06:00:00+00,,,,,,TBD,115600,11081.39,11576.9,11717.25,4,520.082214766246
106634,1008829,PB12S254,Gray Wolf Trl (6203-6251) And Bentwood Trl (6211-6247) A10666,"Reconstruction of alley connected to Cupertino Trl, located between Gray Wolf Trl and Bentwood TrlPart of Alley Group 12-2034",2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Travis Coltharp,,travis.coltharp@dallas.gov,169600,2015/02/25 06:00:00+00,2015/02/25 06:00:00+00,2020/05/13 05:00:00+00,2020/05/13 05:00:00+00,2020/09/23 05:00:00+00,2020/09/23 05:00:00+00,2021/03/01 06:00:00+00,2021/03/01 06:00:00+00,2022/04/11 05:00:00+00,2022/04/11 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/09/04 05:00:00+00,2015/02/25 06:00:00+00,2020/05/13 05:00:00+00,2020/09/23 05:00:00+00,2021/03/01 06:00:00+00,2022/04/11 05:00:00+00,TBD,169600,61971.6,134840.52,-268.35,12,773.56122332824
106635,1008830,PB12S255,Harbinger Ln (2303-2423) And Kingsridge Dr (2308-2424) A10354,Limits for this project:Alley between Kingsridge Drive and Harbinger Lane from Harbinger Lane to Doral Drive PB12S255,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,215100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,215100,229515.7,221739.59,231359.04,12,981.989481848128
106636,1008831,PB12S256,Harbinger Ln (2503-2623) And Kingsridge Dr (2504-2624) A10349,Limits for this project:Alley between Kingsridge Drive and Harbinger Lane from Doral Drive to Daybreak Drive PB12S256,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,214700,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/08/30 05:00:00+00,,,,,,TBD,214700,172710.25,174267.01,181798.38,12,979.911846246247
106637,1008832,PB12S258,Hillcrest Rd (17920-18014) And Bremerton Dr (7003-7011) A10597,"Alley Reconstruction Group 12-2033, Reconstruction of 857' Alley - New RC Paving, No Water, 630' of 8"" Wastewater. Council Dist 12, Mapsco 5H",2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Andrew Velasquez,2149484441,andrew.velasquez@dallas.gov,133000,2014/10/22 05:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2017/07/18 05:00:00+00,2017/11/08 06:00:00+00,2017/11/08 06:00:00+00,2020/09/25 05:00:00+00,2020/09/25 05:00:00+00,2020/12/31 06:00:00+00,2020/12/31 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/10/02 05:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2017/11/08 06:00:00+00,2020/09/25 05:00:00+00,2020/12/31 06:00:00+00,12,133000,163263.75,204062.54,28157.8,12,607.02105310761
106638,1008833,PB12S257,Hillcrest Rd (17726-17820) And Blue Mesa Dr (6926-6930) A10597,"Alley Reconstruction Group 12-2033, Reconstruction of 555' Alley - New RC Paving, No Water, 20' LF of 8"" Wastewater. Council Dist 12 Mapsco 5H, M",2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Andrew Velasquez,2149484441,andrew.velasquez@dallas.gov,129500,2014/10/22 05:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2014/12/01 06:00:00+00,2017/11/08 06:00:00+00,2017/11/08 06:00:00+00,2018/08/13 05:00:00+00,2018/08/13 05:00:00+00,2021/08/31 05:00:00+00,2021/08/31 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/09/04 05:00:00+00,2014/10/22 05:00:00+00,2017/07/18 05:00:00+00,2017/11/08 06:00:00+00,2018/08/13 05:00:00+00,2021/08/31 05:00:00+00,12,129500,132721.35,11970,32781.93,12,590.028195440884
106639,1008834,PB12S259,Hillfawn Cir (7905-7947) And Woodstone Ln (7938-7992) A9246,,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,135200,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,135200,-11054.9,375,1263.62,11,612.762874453305
106640,1008835,PB12S260,Hilton Head Dr (5211-5315) And River Hill Cir (4708-4724) A10672,"Reconstruction of alley connected to Hilton Head Dr, located between Hilton Head Dr and River Hill Dr.Part of Alley Group 12-2034",2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Travis Coltharp,,travis.coltharp@dallas.gov,159900,2015/02/25 06:00:00+00,2015/02/25 06:00:00+00,2020/05/13 05:00:00+00,2020/05/13 05:00:00+00,2020/09/23 05:00:00+00,2020/09/23 05:00:00+00,2021/03/01 06:00:00+00,2021/03/01 06:00:00+00,2022/04/11 05:00:00+00,2022/04/11 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025/01/18 06:00:00+00,2015/02/25 06:00:00+00,2020/05/13 05:00:00+00,2020/09/23 05:00:00+00,2021/03/01 06:00:00+00,2022/04/11 05:00:00+00,TBD,159900,97388.06,182558.1,-24175.95,12,729.616806875745
106641,1008836,PB12S261,Hilton Head Dr (5310-5420) And Harbor Town Dr (5305-5323) A18125,"Reconstruction of alley connected to Hilton Head Dr and Harbor Town Dr, located between Hilton Head Dr and Harbor Town Dr.Part of Alley Group 12-2034",2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Travis Coltharp,,travis.coltharp@dallas.gov,181200,2015/02/25 06:00:00+00,2015/02/25 06:00:00+00,2020/05/13 05:00:00+00,2020/05/13 05:00:00+00,2020/09/23 05:00:00+00,2020/09/23 05:00:00+00,2021/03/01 06:00:00+00,2021/03/01 06:00:00+00,2022/04/11 05:00:00+00,2022/04/11 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/07/27 05:00:00+00,2015/02/25 06:00:00+00,2020/05/13 05:00:00+00,2020/09/23 05:00:00+00,2021/03/01 06:00:00+00,2022/04/11 05:00:00+00,TBD,181200,95066.52,180985.51,-25037.18,12,826.640581307383
106642,1008837,PB12S262,Indian Springs Rd (7609-7679) And Tophill Ln (7614-7652) A9319,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,177000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/02/01 06:00:00+00,,,,,,TBD,177000,143423.67,144828.54,154759.4,11,808.15025083016
106643,1008838,PB12S263,Ivywood Dr (807-955) And Havenwood Dr (806-948) A6501,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Jaime Gomez,,jaime.gomez@dallascityhall.com,263700,,2014/02/26 06:00:00+00,,2015/05/02 05:00:00+00,2015/05/27 05:00:00+00,2015/05/27 05:00:00+00,,2015/10/12 05:00:00+00,,2017/10/01 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,2014/02/26 06:00:00+00,2015/05/02 05:00:00+00,2015/05/27 05:00:00+00,2015/10/12 05:00:00+00,2017/10/01 05:00:00+00,TBD,263700,81124.93,174869.1,186530.24,8,1209.60942189742
106644,1008839,PB12S264,Kingsridge Dr (2307-2627) And Silverthorne Dr (2304-2516) A10345,Limits for this project:Alley between Silverthorne Drive and Kingsridge Drive from Farley Trail to Daybreak Drive PB12S264,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,421900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,421900,398040.62,399661.6,417015.18,12,1926.76589145351
106645,1008840,PB12S265,Kirnwood Dr (306-426) And Ryanridge Dr (7729-7769) A6542,,2012,Street and Transportation,Alley Reconstruction,Complete,STS,Jaime Gomez,,jaime.gomez@dallascityhall.com,157700,,2013/10/23 05:00:00+00,,1971/03/06 06:00:00+00,2015/05/27 05:00:00+00,2015/05/27 05:00:00+00,,2015/08/24 05:00:00+00,,2016/09/27 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,2013/10/23 05:00:00+00,1971/03/06 06:00:00+00,2015/05/27 05:00:00+00,2015/08/24 05:00:00+00,2016/09/27 05:00:00+00,TBD,157700,91933.47,118937.85,121908.76,8,714.902295087768
106646,1008841,PB12S266,Knollview Dr (14810-14856) And Tophill Cir (7105-7115) A9244,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,143500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,143500,107405.46,108049.41,118940.65,11,660.520037250527
106647,1008842,PB12S267,La Avenida Dr (7505-7607) And Meandering Way A9187,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,183800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,183800,212655.99,4670.25,228868.27,11,838.390284564107
106648,1008843,PB12S268,La Avenida Dr (7607-7747) And La Bolsa Dr (7616-7748) A9186,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,322500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,322500,372085.96,9907.4,396529.36,11,1472.47331061577
106649,1008844,PB12S269,La Cabeza (7707-7765) And Scotia (7702-7718) A9118,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,176800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025/01/18 06:00:00+00,,,,,,,176800,215289.1,215289.1,224858.49,12,807.306321110866
106650,1008845,PB12S270,La Cosa Dr (7604-7760) And Chalkstone Dr (7605-7747) A9262,,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,423900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,423900,-13040.23,3334.5,4143.55,11,1934.52259512357
106651,1008846,PB12S271,La Cosa Dr (7705-7761) And El Padre Ln (7706-7746) A9258,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,156000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,156000,-16342.66,1447.5,1514.62,11,712.443971396295
106652,1008847,PB12S272,La Cosa Dr (7804-7960) And Fallmeadow Ln (7931-7997) A9265,,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,296800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,296800,-18439.59,2420.5,2866.95,11,1352.43573994557
106653,1008848,PB12S273,La Manga Dr (7707-7765) And La Cabeza Dr (7708-7764) A9119,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,178500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,178500,251383.5,223687.5,234410.12,12,815.041869837676
106654,1008849,PB12S274,Lacehaven Dr (14907-14957) And Knollview Dr (14908-14944) A9299,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,249500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/01/18 06:00:00+00,,,,,,TBD,249500,290438.95,289640.59,307106.87,11,1135.65165908422
106655,1008850,PB12S275,Lafayette Way (6207-6263) And Prestoncrest Ln (6206-6262) A8878,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,183800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,183800,104793.05,126332.26,145078.6,11,839.494384515673
106656,1008851,PB12S276,Lakemere Dr (9807-9951) And Crestwick Dr (9806-9940) A8318,,2012,Street and Transportation,Alley Reconstruction,Complete,STS,,,,304500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024/07/27 05:00:00+00,,,,,,TBD,304500,316724.62,300197.31,313750.49,10,1389.93318867852
106657,1008852,PB12S277,Lavendale Ave (6111-6339) And Azalea Ln (6118-6338) A8948,Alley pavement and wastewater improvements,2012,Street and Transportation,Alley Reconstruction,Complete,STS,Derek White,214-948-4308,derek.white@dallas.gov,292400,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2017/07/10 05:00:00+00,,2019/01/05 06:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/02/01 06:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2019/01/05 06:00:00+00,TBD,292400,450043,236262.14,50705.91,11,1334.72009973334
106658,1008853,PB12S278,Lavendale Ave (6120-6338) And Royal Ln (6121-6339) A8951,"Alley pavement, drainage and wastewater improvements",2012,Street and Transportation,Alley Reconstruction,Complete,STS,Derek White,214-948-4308,derek.white@dallas.gov,265900,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2017/07/10 05:00:00+00,,2019/01/05 06:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/02/01 06:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2019/01/05 06:00:00+00,TBD,265900,144941.61,104624.63,47327.86,11,1213.76364199786
106659,1008854,PB12S279,Lavendale Ave (6404-6474) And Royal Ln (6405-6475) A8967,Alley pavement and wastewater improvements,2012,Street and Transportation,Alley Reconstruction,Complete,STS,Derek White,214-948-4308,derek.white@dallas.gov,229200,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2017/07/10 05:00:00+00,,2019/01/05 06:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/02/01 06:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2019/01/05 06:00:00+00,TBD,229200,286679.5,109376.03,33969.71,11,1046.41692462406
106660,1008855,PB12S280,Lavendale Ave (6405-6441) And Royalton Dr (6456-6480) A8952,Alley pavement and wastewater improvements,2012,Street and Transportation,Alley Reconstruction,Complete,STS,Derek White,214-948-4308,derek.white@dallas.gov,156900,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2017/07/10 05:00:00+00,,2019/01/05 06:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/02/01 06:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2019/01/05 06:00:00+00,TBD,156900,-14041.09,124423.85,27686.05,11,715.887690315834
106661,1008856,PB12S282,Leameadow Dr (7008-7028) And Knollview Dr (14944-14956) A9298,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,149800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,149800,117404.05,119779.53,129332.88,11,684.275177167996
106662,1008857,PB12S281,Lavendale Ave (6908-7048) And Royal Ln (6907-7047) A8781,"Alley pavement, drainage and wastewater improvements",2012,Street and Transportation,Alley Reconstruction,Complete,STS,Derek White,214-948-4308,derek.white@dallas.gov,295300,2013/09/25 05:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2017/07/10 05:00:00+00,,2019/01/05 06:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/11/23 06:00:00+00,2013/09/25 05:00:00+00,2016/11/18 06:00:00+00,2017/03/22 05:00:00+00,2017/07/10 05:00:00+00,2019/01/05 06:00:00+00,TBD,295300,529040.81,229232.86,38731.22,11,1347.76112064243
106663,1008858,PB12S283,Lennox Ln (10545-10615) And Isabella Ln (4611-4611) A3111,,2012,Street and Transportation,Alley Reconstruction,,PBW,,,,134300,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,,134300,0,0,0,13,613.232765808596
106664,1008859,PB12S284,Marbrook Dr (12109-12323) And Madeleine Cir (12104-12136) A8887,,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,,,,290300,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/07/27 05:00:00+00,,,,,,TBD,290300,183890.8,211728.28,226796.48,11,1326.94288570652
106665,1008860,PB12S285,Meadow Bluff Ln (2703-2755) And W Camp Wisdom Rd (2400-2400),,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Jaime Gomez,,jaime.gomez@dallascityhall.com,154900,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,,,,,,,154900,106337.1,105730.84,108981.54,8,709.024420112198
106666,1008861,PB12S286,Meadow Dawn Ln (2705-2759) And Meadow Bluff Ln (2706-2756) A6158,,2012,Street and Transportation,Alley Reconstruction,Complete,STS,Jaime Gomez,,jaime.gomez@dallascityhall.com,154200,,2013/10/23 05:00:00+00,,1971/03/06 06:00:00+00,2015/05/27 05:00:00+00,2015/05/27 05:00:00+00,,2015/08/24 05:00:00+00,,2016/09/27 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,2013/10/23 05:00:00+00,1971/03/06 06:00:00+00,2015/05/27 05:00:00+00,2015/08/24 05:00:00+00,2016/09/27 05:00:00+00,TBD,154200,84142.9,163851.77,173916.38,8,704.220071133243
106667,1008862,PB12S287,Meadow Dawn Ln (2706-2760) And Meadow Harvest Ln (2705-2759),,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Jaime Gomez,,jaime.gomez@dallascityhall.com,166300,2013/12/11 06:00:00+00,2013/12/11 06:00:00+00,,2014/07/09 05:00:00+00,2015/05/27 05:00:00+00,2015/05/27 05:00:00+00,,2015/05/20 05:00:00+00,,2017/05/09 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,2013/12/11 06:00:00+00,2014/07/09 05:00:00+00,2015/05/27 05:00:00+00,2015/05/20 05:00:00+00,2017/05/09 05:00:00+00,,166300,115335.66,114690.45,118248.88,8,764.649564636019
106668,1008863,PB12S288,Meadow Gate Ln (2703-2763) And Meadow Isle Ln (2704-2764) A6161,Alley Reconstruction,2012,Street and Transportation,Alley Reconstruction,Complete,PBW,Derek White,214-948-4308,derek.white@dallas.gov,195000,,2013/10/23 05:00:00+00,,1971/03/06 06:00:00+00,2015/05/27 05:00:00+00,2015/05/27 05:00:00+00,,2015/08/24 05:00:00+00,,2016/09/27 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,2013/10/23 05:00:00+00,1971/03/06 06:00:00+00,2015/05/27 05:00:00+00,2015/08/24 05:00:00+00,2016/09/27 05:00:00+00,TBD,195000,132509.81,161044.51,165732.48,8,895.688866761966
