OBJECTID,ProjectNum,ProjectID,Name,Description,ProgramYr,Program,Category,Status,Department,Manager,Phone,Email,BondAmount,DsgnAwardA,DsgnAwardE,DsgnCmpltA,DsgnCmpltE,CnstAwardA,CnstAwardE,CnstStartA,CnstStartE,CnstCmpltA,CnstCmpltE,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10,CD11,CD12,CD13,CD14,CDCW,LastModDt,DsgnAwardC,DsgnCmpltC,CnstAwardC,CnstStartC,CnstCmpltC,District,OrigBudgeAmt,CurrentBudget,AmountPaid,CurrentCommit,DistrictCurrent,Shape__Length
47618,1012678,PB17VA15,Ewing Ave. From I35 E to Clarendon,Reconstruct the street and expand it to a four lane divided roadway with bike lanes and sidewalks.,2017,Street and Transportation,Thoroughfares,Under Design,PBW,Horacio Pizzarello,214.948.5350 ,horacio.pizzarello@dallas.gov,6000000,2019/04/10 05:00:00+00,2019/04/10 05:00:00+00,,2025/02/24 06:00:00+00,,2025/05/07 05:00:00+00,,2025/07/07 05:00:00+00,,2028/05/28 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/04/10 05:00:00+00,2025/02/24 06:00:00+00,2025/05/07 05:00:00+00,2025/07/07 05:00:00+00,2028/05/28 05:00:00+00,04,6000000,423935.47,869620.79,1221499.62,4,1127.63901545332
47619,1012679,PB17VA17,Cheyenne from Lake June to Big Thickett - Phase I,"Part of Thoroughfares Group 17-5001, Thoroughfare improvement project that will add 2 lane undivided roadway with sidewalks.",2017,Street and Transportation,Thoroughfares,Under Design,PBW,Benjamin Aguirre,,benjamin.aguirre@dallas.gov,7101000,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,,2024/03/11 05:00:00+00,,2025/02/12 06:00:00+00,,2025/06/18 05:00:00+00,,2028/01/03 06:00:00+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/01/23 06:00:00+00,2024/03/11 05:00:00+00,2025/02/12 06:00:00+00,2025/06/18 05:00:00+00,2028/01/03 06:00:00+00,TBD,7101000,-1715669.2,2727278.64,3413579.96,5,3334.81131391466
47620,1012680,PB17VA18,Cheyenne from Big Thicket to Elam,"Part of Special Project Group 17-5001, Thoroughfare improvement project that will add 2 lane undivided roadway with sidewalks. ",2017,Street and Transportation,Thoroughfares,Under Design,PBW,Benjamin Aguirre,,benjamin.aguirre@dallas.gov,4500000,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,,2024/03/11 05:00:00+00,,2025/02/12 06:00:00+00,2025/06/18 05:00:00+00,2025/06/18 05:00:00+00,2028/01/04 06:00:00+00,2028/01/04 06:00:00+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/01/23 06:00:00+00,2024/03/11 05:00:00+00,2025/02/12 06:00:00+00,2025/06/18 05:00:00+00,2028/01/04 06:00:00+00,05,4500000,-1866894.52,390740.51,572134.17,5,1992.37356321091
47621,1012681,PB17VA19,Crouch Rd from Old Ox Rd to S Lancaster Rd,"Part of Project Group 17-8006. Scope includes the paving design of 3,200 LF, 36-foot wide, 8-inch thick reinforced concrete pavement with curb and gutter, sidewalks, drive approaches, drainage improvements and bridge replacement. Crouch Road will be modified to three lanes west of Patrol Way and will be widened to accommodate four lanes east of Patrol Way to Lancaster Road.",2017,Street and Transportation,Thoroughfares,Under Design,PBW,Mehari Abraha,,mehari.abraha@dallas.gov,4159814,2019/03/27 05:00:00+00,2019/03/27 05:00:00+00,,2024/12/31 06:00:00+00,,2025/04/23 05:00:00+00,,2025/07/23 05:00:00+00,,2027/12/31 06:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/03/27 05:00:00+00,2024/12/31 06:00:00+00,2025/04/23 05:00:00+00,2025/07/23 05:00:00+00,2027/12/31 06:00:00+00,08,4159814,1607472.99,344462.99,715491.14,8,3251.1194335802
47622,1012682,PB17VA20,Edd Rd From Seagoville To Garden Grove (Design and ROW only),"Part of Project Group 17-8006. Scope includes paving design of 2800LF, 40-foot wide, 8-inch thick, reinforced concrete pavement with curb and gutter, sidewalks, drive approaches and water main replacement.",2017,Street and Transportation,Thoroughfares,Under Design,PBW,Gilberto Arvizu,214-948-4441,gilberto.arvizu@dallas.gov,750000,2019/03/27 05:00:00+00,2019/03/27 05:00:00+00,,2024/11/30 06:00:00+00,,2025/05/28 05:00:00+00,,2025/08/08 05:00:00+00,,2027/12/31 06:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/03/27 05:00:00+00,2024/11/30 06:00:00+00,2025/05/28 05:00:00+00,2025/08/08 05:00:00+00,2027/12/31 06:00:00+00,08,750000,608086.3,146285.93,346502.54,8,2821.63288671168
47623,1013002,PB06W264,Coombs Creek Trail Extension ,"The Coombs Creek Trail Extension Project includes a 12-foot wide trail that extends from the existing Coombs Creek Trail, to cross Coombs Creek with a Low-Water crossing, and cross Beckley Avenue at a new HAWK traffic signal.",2006,Street and Transportation,Intergovernmental Partnership Projects,Under Construction,,Haider Twayej,,haider.twayej@dallas.gov,0,2018/04/25 05:00:00+00,2018/04/25 05:00:00+00,2022/06/20 05:00:00+00,2022/06/20 05:00:00+00,2022/09/28 05:00:00+00,2022/09/28 05:00:00+00,2023/02/27 06:00:00+00,2023/02/27 06:00:00+00,,2025/03/31 05:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2018/04/25 05:00:00+00,2022/06/20 05:00:00+00,2022/09/28 05:00:00+00,2023/02/27 06:00:00+00,2025/03/31 05:00:00+00,01,0,361885,0,4473672.5,1,1648.9698384851
47624,1013043,TW17VD76,Forest Ridge 9700 Block-Chiswell 9600 Block,"Design & Const. Est. 5 homes impacted. From 9700 Blk Forestridge to Chiswell @ Audelia, and from 9600 Blk Chiswell to Chiswell @ Audelia.",2017,Flood Protection and Storm Drainage,Storm Drainage Relief System,Under Construction,DWU,Shazia Ahmed,214-670-0805,shazia.ahmed@dallascityhall.com,1700000,2019/05/22 05:00:00+00,2019/05/22 05:00:00+00,2023/02/15 06:00:00+00,2023/02/15 06:00:00+00,2023/08/09 05:00:00+00,2023/08/09 05:00:00+00,2024/04/29 05:00:00+00,2024/04/29 05:00:00+00,,2025/01/30 06:00:00+00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025/02/01 06:00:00+00,2019/05/22 05:00:00+00,2023/02/15 06:00:00+00,2023/08/09 05:00:00+00,2024/04/29 05:00:00+00,2025/01/30 06:00:00+00,10,1700000,1700000,42419.24,0,10,735.90366798974
47625,1013064,TW17VD83,"Versailles, 3500","Construct 6-10' inlets, approx. 700 LF pipe, connect to ex. System in Lemmon, relieves street flooding to 2' depth on Versailles",2017,Flood Protection and Storm Drainage,Storm Drainage,Under Design,TWM,Shazia Ahmed,214-670-0805,shazia.ahmed@dallascityhall.com,206000,2019/05/22 05:00:00+00,2019/05/22 05:00:00+00,,2024/12/15 06:00:00+00,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025/01/18 06:00:00+00,2019/05/22 05:00:00+00,2024/12/15 06:00:00+00,,,,13,206000,0,339320.77,0,13,770.991864953435
47626,1013086,TW17VD51,"Preston Hollow Channel, Phases 1& 2, Desco","Preston Hollow Channel- Culvert and channel improvements along channel east of Edgemere to Joyce Desco 7108 - One house floods, streets flood, design and construction",2017,Flood Protection and Storm Drainage,Storm Drainage,Under Design,TWM,Nidia Flores,214-671-9533,nidia.flores@dallascityhall.com,1859000,2020/10/14 05:00:00+00,2020/10/14 05:00:00+00,,2024/12/09 06:00:00+00,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/11/05 06:00:00+00,2020/10/14 05:00:00+00,2024/12/09 06:00:00+00,,,,13,1859000,4827000,0,6000,13,4822.39890192187
47627,1013164,PB98W341,Van Dyke from Brookhurst to Easton,Street Resurfacing ,1998,Street and Transportation,Street Resurfacing,Under Construction,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,0,,,,,2019/11/30 06:00:00+00,2019/11/30 06:00:00+00,,2018/12/15 06:00:00+00,,2019/09/30 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/11/30 06:00:00+00,2018/12/15 06:00:00+00,2019/09/30 05:00:00+00,TBD,0,139104.26,0,1851.78,9,2685.3871665696
47628,1013165,PB98W342,Ruth Ann from Shiloh to Sandra Lynn,Street Resurfacing ,1998,Street and Transportation,Street Resurfacing,Under Construction,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,0,,,,,2018/11/30 06:00:00+00,2018/11/30 06:00:00+00,,2018/12/15 06:00:00+00,,2019/09/30 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2018/11/30 06:00:00+00,2018/12/15 06:00:00+00,2019/09/30 05:00:00+00,TBD,0,0,0,0,9,3027.53550118804
47629,1013169,PB06W330,Montfort Drive from IH-635 Frontage Road to Alpha,Thoroughfares,2006,Street and Transportation,Intergovernmental Partnership Projects,Under Construction,PBW,Abel Mulenga,,Abel.mulenga@dallas.gov,0,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,2021/03/10 06:00:00+00,2021/03/10 06:00:00+00,2021/06/23 05:00:00+00,2021/06/23 05:00:00+00,2023/03/17 05:00:00+00,2023/03/17 05:00:00+00,,2025/04/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/02/01 06:00:00+00,2019/01/23 06:00:00+00,2021/03/10 06:00:00+00,2021/06/23 05:00:00+00,2023/03/17 05:00:00+00,2025/04/30 05:00:00+00,11,0,7090787.02,1871544.28,5795424.08,11,2665.9576349843
47630,1013181,DGTIF0012,Rosemont Safe Routes to School,"The Rosemont Safe Routes to School Project hike and pedestrian improvements is a partnership with TxDOT, which was selected by TxDOT's TAP (Transportation Alternatives Program). Provide approximately 3.5 miles of bicycle facilities and traffic-calming in the surrounding community along with an improved bicycle and pedestrian connection to Rosemont Elementary School.  DESIGN ONLY",0,Street and Transportation,Sidewalk Improvements,Under Design,PBW,Thuc Pham,214-948-4253,thuc.pham@dallascityhall.com,,2018/04/11 05:00:00+00,2018/04/11 05:00:00+00,2024/05/16 05:00:00+00,2024/05/16 05:00:00+00,,2025/03/26 05:00:00+00,,2025/01/13 06:00:00+00,,2026/01/16 06:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/01/13 06:00:00+00,2018/04/11 05:00:00+00,2024/05/16 05:00:00+00,2025/03/26 05:00:00+00,2025/01/13 06:00:00+00,2026/01/16 06:00:00+00,01,0,676344.94,0,6894,1,13746.2308994784
47631,1017631,PBCDFM01,Five Mile Infrastructure Improvements Givendale Rd From Plum Dale Rd To Tracy Rd ,Part of Five Mile Infrastructure Improvements ,0,Street and Transportation,Street Improvements,Under Construction,,Samrawit Haile,,samrawit.haile@dallas.gov,0,2022/04/27 05:00:00+00,2022/04/27 05:00:00+00,2023/08/04 05:00:00+00,2023/08/04 05:00:00+00,2024/02/28 06:00:00+00,2024/02/28 06:00:00+00,,2024/08/05 05:00:00+00,,2026/02/11 06:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/06/18 05:00:00+00,2022/04/27 05:00:00+00,2023/08/04 05:00:00+00,2024/02/28 06:00:00+00,2024/08/05 05:00:00+00,2026/02/11 06:00:00+00,08,0,0,0,0,8,2070.83340208027
47632,1017632,PBCDFM02,Five Mile Infrastructure Improvements Tracy Rd. Givendale Rd. to Pall Mall Ave.,Part of Five Mile Infrastructure Improvements ,0,Street and Transportation,Street Improvements,Under Construction,,Samrawit Haile,,samrawit.haile@dallas.gov,0,2022/04/27 05:00:00+00,2022/04/27 05:00:00+00,2023/08/04 05:00:00+00,2023/08/04 05:00:00+00,2024/02/28 06:00:00+00,2024/02/28 06:00:00+00,,2024/08/05 05:00:00+00,,2026/02/11 06:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/12/24 06:00:00+00,2022/04/27 05:00:00+00,2023/08/04 05:00:00+00,2024/02/28 06:00:00+00,2024/08/05 05:00:00+00,2026/02/11 06:00:00+00,08,0,0,0,0,8,2079.45404172937
47633,1017633,PBCDFM03,"Five Mile Infrastructure Improvements Pall Mall Ave., Lancaster Rd. to Tracy Rd",Part of Five Mile Infrastructure Improvements ,0,Street and Transportation,Street Improvements,Under Construction,,Samrawit Haile,,samrawit.haile@dallas.gov,0,2022/04/27 05:00:00+00,2022/04/27 05:00:00+00,2023/08/04 05:00:00+00,2023/08/04 05:00:00+00,2024/02/28 06:00:00+00,2024/02/28 06:00:00+00,,2024/08/05 05:00:00+00,,2026/02/11 06:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/06/18 05:00:00+00,2022/04/27 05:00:00+00,2023/08/04 05:00:00+00,2024/02/28 06:00:00+00,2024/08/05 05:00:00+00,2026/02/11 06:00:00+00,08,0,0,0,0,8,2456.91973466268
47634,1017634,PBCDFM04,Five Mile Infrastructure Improvements Plum Dale Rd. from Givendale Rd. to Pall Mall Ave.,Part of Five Mile Infrastructure Improvements ,0,Street and Transportation,Street Improvements,Under Design,,Samrawit Haile,,samrawit.haile@dallas.gov,0,2022/04/27 05:00:00+00,2022/04/27 05:00:00+00,2023/08/04 05:00:00+00,2023/08/04 05:00:00+00,,2025/04/23 05:00:00+00,,2025/06/24 05:00:00+00,,2026/06/24 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/07/30 05:00:00+00,2022/04/27 05:00:00+00,2023/08/04 05:00:00+00,2025/04/23 05:00:00+00,2025/06/24 05:00:00+00,2026/06/24 05:00:00+00,08,0,0,0,0,8,1770.21458191849
47635,1017944,PBCDFM05,Five Mile Infrastructure Improvements Persimmon Rd From Tracy Rd To Bonnie View Rd,Part of Five Mile Infrastructure Improvements ,0,Street and Transportation,Street Improvements,Under Design,,Samrawit Haile,,samrawit.haile@dallas.gov,0,2021/05/26 05:00:00+00,2021/05/26 05:00:00+00,,2024/11/18 06:00:00+00,,2025/04/23 05:00:00+00,,2025/06/24 05:00:00+00,,2026/06/24 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/06/18 05:00:00+00,2021/05/26 05:00:00+00,2024/11/18 06:00:00+00,2025/04/23 05:00:00+00,2025/06/24 05:00:00+00,2026/06/24 05:00:00+00,08,0,0,0,0,8,3835.31602087207
47636,1018950,PBARPA01,Stokes St from Hull Ave to end of Pavement,"This is part of Joppa improvement. This project will provide concrete pavement with drive approaches and sidewalks, storm drainage improvements and it includes water and wastewater improvements.",0,Street and Transportation,,Under Construction,,Getachew Gulti,,getachew.gulti@dallas.gov,0,2022/10/12 05:00:00+00,2022/10/12 05:00:00+00,2023/06/20 05:00:00+00,2023/06/20 05:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,,2024/04/01 05:00:00+00,,2025/09/30 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,2022/10/12 05:00:00+00,2023/06/20 05:00:00+00,2023/09/27 05:00:00+00,2024/04/01 05:00:00+00,2025/09/30 05:00:00+00,07,0,0,0,0,7,1389.36179877996
47637,1018951,PBARPA02,Hull Ave from Linfield Rd to Burma Rd,"This is part of Joppa improvement. This project will provide concrete pavement with drive approaches and sidewalks, storm drainage improvements and it includes water and wastewater improvements.",0,Street and Transportation,,Under Construction,,Getachew Gulti,,getachew.gulti@dallas.gov,0,2022/10/12 05:00:00+00,2022/10/12 05:00:00+00,2023/06/20 05:00:00+00,2023/06/20 05:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,,2024/04/01 05:00:00+00,,2025/06/30 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025/01/16 06:00:00+00,2022/10/12 05:00:00+00,2023/06/20 05:00:00+00,2023/09/27 05:00:00+00,2024/04/01 05:00:00+00,2025/06/30 05:00:00+00,07,0,0,0,0,7,1854.00416712349
47638,1019012,PB17W992,Hutchins - Eads/Colorado to Hutchins/8th. St Reconstruction,Street Reconstruction Local StreetsPaving and Drainage Improvements,2017,Street and Transportation,Street Reconstruction Local Streets,Under Design,,Travis Coltharp,,travis.coltharp@dallas.gov,0,2024/06/12 05:00:00+00,2024/06/12 05:00:00+00,,2025/10/29 05:00:00+00,,2025/08/14 05:00:00+00,,2025/11/17 06:00:00+00,,2027/11/17 06:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2024/06/12 05:00:00+00,2025/10/29 05:00:00+00,2025/08/14 05:00:00+00,2025/11/17 06:00:00+00,2027/11/17 06:00:00+00,04,0,14026077.8,55788.69,489365.16,4,2631.94744911326
